experience_id,profile_id,job_title,client_sector,start_date,end_date,duration_months,experience_skills,experience_summary
1111,321,Architecte Cyber Senior,Sante,2025-05-24,2026-02-24,9,C# | GCP | NLP | Python,"Intervention comme architecte cyber senior pour un client du secteur sante, avec delivery sur C#, GCP, NLP, Python."
1112,322,Data Analyst Junior,Industrie,2017-12-28,2019-02-28,14,Airflow | Docker | NLP | Snowflake,"Intervention comme data analyst junior pour un client du secteur industrie, avec delivery sur Snowflake, Docker, NLP, Airflow."
1113,322,Data Scientist Confirmed,Banque,2019-03-25,2019-12-25,9,Docker | NLP | Snowflake | Tableau,"Intervention comme data scientist confirmed pour un client du secteur banque, avec delivery sur Snowflake, NLP, Docker, Tableau."
1114,322,Data Analyst Confirmed,Industrie,2020-01-18,2022-01-18,24,Airflow | Docker | NLP | Snowflake | Tableau | dbt,"Intervention comme data analyst confirmed pour un client du secteur industrie, avec delivery sur Docker, Airflow, Snowflake, dbt."
1115,322,Data Engineer Senior,Industrie,2022-02-01,2024-03-01,25,Airflow | Docker | NLP | Tableau | dbt,"Intervention comme data engineer senior pour un client du secteur industrie, avec delivery sur Airflow, Tableau, NLP, dbt."
1116,322,ML Engineer Senior,Banque,2024-03-26,2026-03-26,24,Airflow | Docker | NLP | Snowflake | Tableau | dbt,"Intervention comme ml engineer senior pour un client du secteur banque, avec delivery sur Tableau, Airflow, Snowflake, dbt."
1117,323,Expert ERP Junior,Public,2022-08-30,2023-04-30,8,IAM | Power BI | Python | SAP | SQL | Snowflake,"Intervention comme expert erp junior pour un client du secteur public, avec delivery sur Power BI, IAM, SAP, Snowflake."
1118,323,Tech Lead ERP Junior,Public,2023-05-15,2023-12-15,7,IAM | MLOps | Power BI | SAP | SQL,"Intervention comme tech lead erp junior pour un client du secteur public, avec delivery sur SAP, MLOps, IAM, Power BI."
1119,323,Expert ERP Confirmed,Public,2024-01-01,2024-10-01,9,IAM | Power BI | Python | SAP | SQL | Snowflake,"Intervention comme expert erp confirmed pour un client du secteur public, avec delivery sur IAM, Snowflake, SQL, Power BI."
1120,323,Business Analyst ERP Confirmed,Public,2024-10-15,2025-07-15,9,IAM | Power BI | Python | SAP | Snowflake,"Intervention comme business analyst erp confirmed pour un client du secteur public, avec delivery sur IAM, SAP, Snowflake, Python."
1121,323,Business Analyst ERP Confirmed,Public,2025-08-16,2026-03-16,7,IAM | MLOps | Python | SQL,"Intervention comme business analyst erp confirmed pour un client du secteur public, avec delivery sur IAM, MLOps, Python, SQL."
1122,324,ML Engineer Confirmed,Industrie,2018-02-22,2020-10-22,32,Airflow | MLOps | Tableau,"Intervention comme ml engineer confirmed pour un client du secteur industrie, avec delivery sur Airflow, Tableau, MLOps."
1123,324,Data Engineer Senior,Banque,2020-11-29,2026-03-29,64,Airflow | GCP | MLOps | NLP | SQL | Tableau,"Intervention comme data engineer senior pour un client du secteur banque, avec delivery sur Airflow, NLP, MLOps, GCP."
1124,325,Cloud Engineer Junior,Public,2022-12-01,2024-01-01,13,AWS | GCP | Spark | Terraform,"Intervention comme cloud engineer junior pour un client du secteur public, avec delivery sur Spark, GCP, AWS, Terraform."
1125,325,Consultant Cloud Junior,Public,2024-02-12,2025-04-12,14,GCP | Kubernetes | Spark | Terraform,"Intervention comme consultant cloud junior pour un client du secteur public, avec delivery sur Kubernetes, Terraform, Spark, GCP."
1126,325,Cloud Engineer Junior,Public,2025-04-30,2026-01-30,9,AWS | Docker | GCP | Kubernetes | Spark | Terraform,"Intervention comme cloud engineer junior pour un client du secteur public, avec delivery sur GCP, Spark, Docker, AWS."
1127,326,Consultant Salesforce Confirmed,Telecom,2007-01-10,2018-06-10,137,DevOps | Java | Power BI | Python | Salesforce | Spark,"Intervention comme consultant salesforce confirmed pour un client du secteur telecom, avec delivery sur Spark, Java, DevOps, Salesforce."
1128,326,CRM Analyst Senior,Assurance,2018-06-27,2024-02-27,68,Java | SQL | Salesforce,"Intervention comme crm analyst senior pour un client du secteur assurance, avec delivery sur Salesforce, SQL, Java."
1129,326,CRM Solution Engineer Senior,Industrie,2024-03-31,2024-12-31,9,DevOps | Java | Power BI | Python | SQL | Salesforce,"Intervention comme crm solution engineer senior pour un client du secteur industrie, avec delivery sur SQL, Java, Power BI, Python."
1130,326,CRM Analyst Expert,Assurance,2025-01-31,2026-03-31,14,DevOps | Java | Power BI | Python | SQL,"Intervention comme crm analyst expert pour un client du secteur assurance, avec delivery sur SQL, Java, Python, DevOps."
1131,327,Cloud Engineer Junior,Telecom,2019-12-20,2021-01-20,13,Kubernetes | MLOps | Spark | Terraform,"Intervention comme cloud engineer junior pour un client du secteur telecom, avec delivery sur Terraform, MLOps, Spark, Kubernetes."
1132,327,Architecte Cloud Confirmed,Industrie,2021-02-28,2024-03-29,37,Azure | DevOps | Docker | GCP | Terraform,"Intervention comme architecte cloud confirmed pour un client du secteur industrie, avec delivery sur Docker, GCP, DevOps, Azure."
1133,327,Cloud Engineer Confirmed,Telecom,2024-04-24,2026-02-24,22,AWS | DevOps | Docker | GCP | SAP | Spark,"Intervention comme cloud engineer confirmed pour un client du secteur telecom, avec delivery sur Docker, AWS, SAP, DevOps."
1134,328,Consultant Cloud Junior,Retail,2022-07-24,2023-06-24,11,AWS | Azure | Docker | Python | SIEM | Snowflake,"Intervention comme consultant cloud junior pour un client du secteur retail, avec delivery sur AWS, Python, Snowflake, Azure."
1135,328,Consultant Cloud Junior,Retail,2023-07-25,2024-01-25,6,AWS | DevOps | Docker | Kubernetes | Snowflake,"Intervention comme consultant cloud junior pour un client du secteur retail, avec delivery sur AWS, Snowflake, Docker, DevOps."
1136,328,Cloud Engineer Junior,Banque,2024-02-09,2024-11-09,9,Azure | DevOps | Docker | Kubernetes | Python,"Intervention comme cloud engineer junior pour un client du secteur banque, avec delivery sur Azure, Kubernetes, DevOps, Python."
1137,328,Platform Engineer Junior,Retail,2024-12-20,2025-06-20,6,DevOps | Docker | Kubernetes | SIEM | Snowflake,"Intervention comme platform engineer junior pour un client du secteur retail, avec delivery sur Snowflake, SIEM, DevOps, Docker."
1138,328,Cloud Engineer Junior,Banque,2025-07-31,2026-03-31,8,Azure | Kubernetes | SIEM,"Intervention comme cloud engineer junior pour un client du secteur banque, avec delivery sur Azure, SIEM, Kubernetes."
1139,329,Platform DevOps Junior,Telecom,2019-11-12,2021-04-12,17,AWS | Airflow | Azure | Java | React,"Intervention comme platform devops junior pour un client du secteur telecom, avec delivery sur Azure, AWS, Java, Airflow."
1140,329,DevOps Engineer Junior,Sante,2021-05-26,2023-05-26,24,Airflow | Azure | Docker | Java | Kubernetes | React,"Intervention comme devops engineer junior pour un client du secteur sante, avec delivery sur Kubernetes, React, Azure, Java."
1141,329,Platform DevOps Confirmed,Sante,2023-06-07,2024-05-07,11,Airflow | Azure | Java | Kubernetes | React,"Intervention comme platform devops confirmed pour un client du secteur sante, avec delivery sur React, Java, Azure, Kubernetes."
1142,329,DevOps Engineer Confirmed,Telecom,2024-05-22,2025-04-22,11,Airflow | Docker | React,"Intervention comme devops engineer confirmed pour un client du secteur telecom, avec delivery sur Airflow, React, Docker."
1143,329,Lead DevOps Confirmed,Telecom,2025-06-01,2026-03-01,9,Azure | Docker | Java,"Intervention comme lead devops confirmed pour un client du secteur telecom, avec delivery sur Docker, Java, Azure."
1144,330,Lead DevOps Senior,Banque,2008-02-02,2010-03-02,25,AWS | DevOps | Python | SIEM | dbt,"Intervention comme lead devops senior pour un client du secteur banque, avec delivery sur SIEM, DevOps, AWS, dbt."
1145,330,SRE Expert,Public,2010-03-24,2026-02-24,191,DevOps | Docker | Kubernetes | dbt,"Intervention comme sre expert pour un client du secteur public, avec delivery sur Docker, dbt, Kubernetes, DevOps."
1146,331,Data Analyst Confirmed,Assurance,2016-01-22,2020-10-22,57,Airflow | SIEM | Snowflake,"Intervention comme data analyst confirmed pour un client du secteur assurance, avec delivery sur Snowflake, SIEM, Airflow."
1147,331,Data Scientist Confirmed,Industrie,2020-11-28,2024-04-28,41,FastAPI | SIEM | Snowflake | Tableau | dbt,"Intervention comme data scientist confirmed pour un client du secteur industrie, avec delivery sur Tableau, FastAPI, Snowflake, SIEM."
1148,331,Data Analyst Senior,Telecom,2024-05-29,2026-03-29,22,C# | Databricks | FastAPI | SIEM | Snowflake | dbt,"Intervention comme data analyst senior pour un client du secteur telecom, avec delivery sur FastAPI, SIEM, Databricks, dbt."
1149,332,Data Analyst Senior,Industrie,2013-02-26,2022-10-26,116,Databricks | Power BI | React,"Intervention comme data analyst senior pour un client du secteur industrie, avec delivery sur Databricks, React, Power BI."
1150,332,Data Scientist Expert,Public,2022-11-15,2026-03-15,40,C# | NLP | React,"Intervention comme data scientist expert pour un client du secteur public, avec delivery sur React, C#, NLP."
1151,333,Data Engineer Junior,Energie,2022-07-10,2023-02-10,7,Airflow | MLOps | Power BI | SQL | Snowflake | dbt,"Intervention comme data engineer junior pour un client du secteur energie, avec delivery sur MLOps, dbt, Power BI, SQL."
1152,333,Data Engineer Junior,Energie,2023-02-27,2023-10-27,8,Databricks | SQL | Snowflake | Spark,"Intervention comme data engineer junior pour un client du secteur energie, avec delivery sur Snowflake, SQL, Spark, Databricks."
1153,333,ML Engineer Junior,Energie,2023-11-28,2024-05-28,6,Airflow | Power BI | Spark | dbt,"Intervention comme ml engineer junior pour un client du secteur energie, avec delivery sur Airflow, Spark, Power BI, dbt."
1154,333,Data Scientist Junior,Energie,2024-06-23,2025-02-23,8,Airflow | Databricks | Power BI | SQL | Snowflake | dbt,"Intervention comme data scientist junior pour un client du secteur energie, avec delivery sur dbt, SQL, Power BI, Snowflake."
1155,333,ML Engineer Junior,Energie,2025-03-28,2026-02-28,11,AWS | Power BI | SQL | Snowflake | Spark | dbt,"Intervention comme ml engineer junior pour un client du secteur energie, avec delivery sur Snowflake, AWS, SQL, Spark."
1156,334,Data Analyst Junior,Retail,2023-04-10,2023-10-10,6,Airflow | C# | MLOps | NLP | Power BI | Python,"Intervention comme data analyst junior pour un client du secteur retail, avec delivery sur MLOps, Python, Airflow, C#."
1157,334,ML Engineer Junior,Retail,2023-10-29,2024-09-29,11,Airflow | MLOps | NLP | Power BI,"Intervention comme ml engineer junior pour un client du secteur retail, avec delivery sur Power BI, Airflow, MLOps, NLP."
1158,334,Data Analyst Junior,Public,2024-10-25,2025-05-25,7,FastAPI | NLP | Power BI | SQL | dbt,"Intervention comme data analyst junior pour un client du secteur public, avec delivery sur SQL, NLP, FastAPI, dbt."
1159,334,Data Scientist Junior,Retail,2025-06-26,2026-02-26,8,Airflow | C# | MLOps | NLP | Power BI | dbt,"Intervention comme data scientist junior pour un client du secteur retail, avec delivery sur Power BI, C#, NLP, Airflow."
1160,335,Consultant Cloud Confirmed,Sante,2008-11-04,2015-04-04,77,Azure | Docker | MLOps | SIEM | Terraform,"Intervention comme consultant cloud confirmed pour un client du secteur sante, avec delivery sur MLOps, SIEM, Terraform, Docker."
1161,335,Architecte Cloud Confirmed,Sante,2015-05-17,2016-03-17,10,Docker | GCP | SIEM | Spark | Terraform,"Intervention comme architecte cloud confirmed pour un client du secteur sante, avec delivery sur Docker, Terraform, SIEM, GCP."
1162,335,Cloud Engineer Senior,Banque,2016-04-19,2020-10-19,54,Azure | GCP | MLOps | Spark | Terraform,"Intervention comme cloud engineer senior pour un client du secteur banque, avec delivery sur MLOps, Azure, GCP, Terraform."
1163,335,Architecte Cloud Senior,Sante,2020-11-17,2024-10-17,47,Azure | Docker | MLOps | SIEM | Spark | Terraform,"Intervention comme architecte cloud senior pour un client du secteur sante, avec delivery sur Spark, Azure, SIEM, MLOps."
1164,335,Consultant Cloud Expert,Sante,2024-11-01,2026-03-01,16,Azure | MLOps | Spark,"Intervention comme consultant cloud expert pour un client du secteur sante, avec delivery sur Azure, MLOps, Spark."
1165,336,Full Stack Engineer Junior,Energie,2022-12-03,2023-09-03,9,Airflow | C# | Docker | Python | React | SQL,"Intervention comme full stack engineer junior pour un client du secteur energie, avec delivery sur C#, SQL, Python, React."
1166,336,Product Analyst Junior,Telecom,2023-09-30,2024-09-30,12,DevOps | Docker | React | SQL,"Intervention comme product analyst junior pour un client du secteur telecom, avec delivery sur DevOps, Docker, React, SQL."
1167,336,Consultant Digital Confirmed,Banque,2024-11-07,2025-07-07,8,DevOps | Docker | Java | React,"Intervention comme consultant digital confirmed pour un client du secteur banque, avec delivery sur Docker, React, Java, DevOps."
1168,336,Product Analyst Confirmed,Banque,2025-08-12,2026-03-12,7,Airflow | GCP | Java | Python,"Intervention comme product analyst confirmed pour un client du secteur banque, avec delivery sur Airflow, GCP, Python, Java."
1169,337,Tech Lead ERP Junior,Assurance,2020-10-05,2022-04-05,18,Java | Python | SAP | SQL | Snowflake,"Intervention comme tech lead erp junior pour un client du secteur assurance, avec delivery sur SQL, Snowflake, Java, SAP."
1170,337,Business Analyst ERP Confirmed,Assurance,2022-05-16,2023-12-16,19,Java | SAP | SQL | Snowflake,"Intervention comme business analyst erp confirmed pour un client du secteur assurance, avec delivery sur SAP, SQL, Java, Snowflake."
1171,337,Tech Lead ERP Confirmed,Assurance,2024-01-02,2025-12-02,23,Java | SQL | Snowflake,"Intervention comme tech lead erp confirmed pour un client du secteur assurance, avec delivery sur Snowflake, SQL, Java."
1172,338,Consultant Cyber Confirmed,Industrie,2011-12-28,2012-12-28,12,AWS | Azure | GCP | Python,"Intervention comme consultant cyber confirmed pour un client du secteur industrie, avec delivery sur GCP, Python, AWS, Azure."
1173,338,Architecte Cyber Senior,Sante,2013-01-08,2015-10-08,33,FastAPI | IAM | Power BI | SOC,"Intervention comme architecte cyber senior pour un client du secteur sante, avec delivery sur Power BI, FastAPI, SOC, IAM."
1174,338,Consultant Cyber Senior,Sante,2015-11-17,2019-10-17,47,AWS | DevOps | FastAPI | Power BI | Python | SOC,"Intervention comme consultant cyber senior pour un client du secteur sante, avec delivery sur SOC, Python, AWS, Power BI."
1175,338,Analyste SOC Expert,Sante,2019-11-12,2026-03-12,76,AWS | Azure | FastAPI | IAM | Python | Terraform,"Intervention comme analyste soc expert pour un client du secteur sante, avec delivery sur AWS, Terraform, Azure, Python."
1176,339,SRE Junior,Public,2020-11-29,2022-04-29,17,Docker | FastAPI | GCP,"Intervention comme sre junior pour un client du secteur public, avec delivery sur GCP, Docker, FastAPI."
1177,339,Lead DevOps Junior,Assurance,2022-05-27,2024-09-27,28,DevOps | GCP | Kubernetes | SOC,"Intervention comme lead devops junior pour un client du secteur assurance, avec delivery sur GCP, Kubernetes, SOC, DevOps."
1178,339,SRE Confirmed,Assurance,2024-10-16,2025-06-16,8,DevOps | Docker | FastAPI | GCP | Kubernetes | SOC,"Intervention comme sre confirmed pour un client du secteur assurance, avec delivery sur SOC, Kubernetes, FastAPI, GCP."
1179,339,SRE Confirmed,Assurance,2025-07-28,2026-02-28,7,Azure | FastAPI | GCP | Kubernetes | Terraform,"Intervention comme sre confirmed pour un client du secteur assurance, avec delivery sur FastAPI, Kubernetes, Terraform, GCP."
1180,340,CRM Solution Engineer Junior,Assurance,2023-01-25,2023-09-25,8,Java | NLP | Power BI | Python | SQL | Salesforce,"Intervention comme crm solution engineer junior pour un client du secteur assurance, avec delivery sur Salesforce, NLP, Power BI, SQL."
